,tiempo
4140,192.0
4141,191.0
4142,191.0
4143,191.0
4144,191.0
4145,191.0
4146,192.0
4147,191.0
4148,192.0
4149,191.0
4150,191.0
4151,192.0
4152,192.0
4153,191.0
4154,193.0
4155,191.0
4156,191.0
4157,192.0
4158,191.0
4159,191.0
4160,191.0
4161,191.0
4162,192.0
4163,192.0
4164,192.0
4165,192.0
4166,192.0
4167,192.0
4168,193.0
4169,192.0
4170,193.0
4171,192.0
4172,192.0
4173,193.0
4174,192.0
4175,193.0
4176,192.0
4177,192.0
4178,193.0
4179,193.0
4180,193.0
4181,192.0
4182,193.0
4183,192.0
4184,192.0
4185,192.0
4186,192.0
4187,193.0
4188,192.0
4189,192.0
4190,192.0
4191,192.0
4192,192.0
4193,193.0
4194,192.0
4195,192.0
4196,192.0
4197,192.0
4198,193.0
4199,192.0
4200,193.0
4201,194.0
4202,192.0
4203,193.0
4204,192.0
4205,192.0
4206,194.0
4207,192.0
4208,193.0
4209,192.0
4210,193.0
4211,193.0
4212,194.0
4213,193.0
4214,194.0
4215,193.0
4216,193.0
4217,193.0
4218,193.0
4219,193.0
4220,194.0
4221,194.0
4222,194.0
4223,194.0
4224,194.0
4225,193.0
4226,194.0
4227,194.0
4228,193.0
4229,194.0
4230,194.0
4231,193.0
4232,194.0
4233,193.0
4234,194.0
4235,194.0
4236,194.0
4237,195.0
4238,195.0
4239,194.0
4240,195.0
4241,193.0
4242,194.0
4243,194.0
4244,193.0
4245,195.0
4246,194.0
4247,195.0
4248,194.0
4249,195.0
4250,195.0
4251,194.0
4252,194.0
4253,194.0
4254,195.0
4255,194.0
4256,195.0
4257,194.0
4258,195.0
4259,195.0
4260,196.0
4261,195.0
4262,196.0
4263,195.0
4264,195.0
4265,196.0
4266,196.0
4267,195.0
4268,194.0
4269,196.0
4270,194.0
4271,196.0
4272,196.0
4273,195.0
4274,196.0
4275,195.0
4276,196.0
4277,195.0
4278,196.0
4279,195.0
4280,196.0
4281,195.0
4282,196.0
4283,196.0
4284,196.0
4285,195.0
4286,196.0
4287,196.0
4288,195.0
4289,195.0
4290,195.0
4291,196.0
4292,195.0
4293,195.0
4294,195.0
4295,195.0
4296,196.0
4297,196.0
4298,196.0
4299,196.0
4300,197.0
4301,197.0
4302,195.0
4303,195.0
4304,196.0
4305,196.0
4306,196.0
4307,196.0
4308,196.0
4309,196.0
4310,197.0
4311,197.0
4312,197.0
4313,196.0
4314,197.0
4315,197.0
4316,196.0
4317,197.0
4318,196.0
4319,196.0
4320,197.0
4321,197.0
4322,197.0
4323,196.0
4324,196.0
4325,197.0
4326,197.0
4327,196.0
4328,197.0
4329,197.0
4330,196.0
4331,196.0
4332,197.0
4333,197.0
4334,197.0
4335,197.0
4336,198.0
4337,197.0
4338,196.0
4339,196.0
4340,198.0
4341,196.0
4342,198.0
4343,197.0
4344,197.0
4345,197.0
4346,197.0
4347,197.0
4348,198.0
4349,197.0
4350,197.0
4351,197.0
4352,197.0
4353,198.0
4354,198.0
4355,197.0
4356,197.0
4357,198.0
4358,198.0
4359,198.0
4360,197.0
4361,198.0
4362,197.0
4363,197.0
4364,198.0
4365,198.0
4366,197.0
4367,197.0
4368,197.0
4369,197.0
4370,198.0
4371,197.0
4372,198.0
4373,199.0
4374,198.0
4375,198.0
4376,197.0
4377,197.0
4378,198.0
4379,198.0
4380,199.0
4381,198.0
4382,198.0
4383,199.0
4384,198.0
4385,199.0
4386,199.0
4387,198.0
4388,198.0
4389,198.0
4390,199.0
4391,198.0
4392,199.0
4393,199.0
4394,199.0
4395,198.0
4396,199.0
4397,199.0
4398,199.0
4399,198.0
4400,198.0
4401,198.0
4402,198.0
4403,198.0
4404,199.0
4405,198.0
4406,199.0
4407,199.0
4408,199.0
4409,198.0
4410,198.0
4411,199.0
4412,198.0
4413,199.0
4414,199.0
4415,199.0
4416,199.0
4417,200.0
4418,200.0
4419,200.0
4420,200.0
4421,200.0
4422,199.0
4423,199.0
4424,199.0
4425,200.0
4426,200.0
4427,199.0
4428,200.0
4429,199.0
4430,199.0
4431,200.0
4432,199.0
4433,200.0
4434,200.0
4435,199.0
4436,200.0
4437,200.0
4438,200.0
4439,200.0
4440,199.0
4441,199.0
4442,200.0
4443,199.0
4444,199.0
4445,199.0
4446,200.0
4447,199.0
4448,200.0
4449,199.0
4450,199.0
4451,200.0
4452,200.0
4453,200.0
4454,199.0
4455,199.0
4456,200.0
4457,200.0
4458,199.0
4459,200.0
4460,200.0
4461,199.0
4462,199.0
4463,199.0
4464,200.0
4465,201.0
4466,201.0
4467,201.0
4468,199.0
4469,201.0
4470,201.0
4471,200.0
4472,201.0
4473,200.0
4474,201.0
4475,201.0
4476,201.0
4477,201.0
4478,201.0
4479,200.0
4480,200.0
4481,200.0
4482,201.0
4483,200.0
4484,200.0
4485,201.0
4486,200.0
4487,200.0
4488,201.0
4489,200.0
4490,201.0
4491,201.0
4492,200.0
4493,200.0
4494,200.0
4495,200.0
4496,201.0
4497,200.0
4498,200.0
4499,201.0
4500,200.0
4501,201.0
4502,200.0
4503,200.0
4504,200.0
4505,200.0
4506,201.0
4507,201.0
4508,201.0
4509,201.0
4510,201.0
4511,200.0
4512,201.0
4513,201.0
4514,201.0
4515,201.0
4516,202.0
4517,202.0
4518,201.0
4519,201.0
4520,202.0
4521,202.0
4522,201.0
4523,201.0
4524,202.0
4525,202.0
4526,201.0
4527,201.0
4528,201.0
4529,201.0
4530,202.0
4531,201.0
4532,201.0
4533,202.0
4534,201.0
4535,201.0
4536,201.0
4537,201.0
4538,201.0
4539,202.0
4540,202.0
4541,202.0
4542,201.0
4543,201.0
4544,201.0
4545,202.0
4546,202.0
4547,202.0
4548,203.0
4549,203.0
4550,202.0
4551,202.0
4552,203.0
4553,203.0
4554,203.0
4555,203.0
4556,202.0
4557,202.0
4558,202.0
4559,202.0
4560,202.0
4561,202.0
4562,203.0
4563,202.0
4564,203.0
4565,202.0
4566,202.0
4567,203.0
4568,202.0
4569,203.0
4570,202.0
4571,202.0
4572,203.0
4573,202.0
4574,202.0
4575,203.0
4576,203.0
4577,203.0
4578,202.0
4579,202.0
4580,203.0
4581,202.0
4582,203.0
4583,203.0
4584,204.0
4585,203.0
4586,204.0
4587,203.0
4588,203.0
4589,203.0
4590,203.0
4591,204.0
4592,204.0
4593,204.0
4594,204.0
4595,204.0
4596,203.0
4597,203.0
4598,204.0
4599,203.0
4600,203.0
4601,203.0
4602,204.0
4603,203.0
4604,203.0
4605,203.0
4606,204.0
4607,203.0
4608,204.0
4609,204.0
4610,204.0
4611,203.0
4612,204.0
4613,203.0
4614,203.0
4615,203.0
4616,204.0
4617,204.0
4618,204.0
4619,204.0
4620,203.0
4621,204.0
4622,203.0
4623,204.0
4624,204.0
4625,203.0
4626,204.0
4627,203.0
4628,204.0
4629,204.0
4630,203.0
4631,204.0
4632,205.0
4633,204.0
4634,203.0
4635,203.0
4636,205.0
4637,204.0
4638,205.0
4639,204.0
4640,205.0
4641,204.0
4642,204.0
4643,203.0
4644,204.0
4645,205.0
4646,204.0
4647,204.0
4648,204.0
4649,205.0
4650,204.0
4651,204.0
4652,205.0
4653,205.0
4654,204.0
4655,205.0
4656,205.0
4657,205.0
4658,204.0
4659,205.0
4660,205.0
4661,204.0
4662,204.0
4663,205.0
4664,204.0
4665,204.0
4666,204.0
4667,205.0
4668,204.0
4669,204.0
4670,204.0
4671,204.0
4672,204.0
4673,204.0
4674,205.0
4675,205.0
4676,205.0
4677,205.0
4678,205.0
4679,204.0
4680,204.0
4681,204.0
4682,205.0
4683,205.0
4684,204.0
4685,204.0
4686,205.0
4687,204.0
4688,205.0
4689,204.0
4690,205.0
4691,205.0
4692,205.0
4693,206.0
4694,205.0
4695,206.0
4696,205.0
4697,206.0
4698,206.0
4699,205.0
4700,205.0
4701,205.0
4702,205.0
4703,205.0
4704,206.0
4705,205.0
4706,206.0
4707,205.0
4708,205.0
4709,205.0
4710,205.0
4711,206.0
4712,205.0
4713,205.0
4714,206.0
4715,206.0
4716,206.0
4717,205.0
4718,205.0
4719,205.0
4720,206.0
4721,206.0
4722,206.0
4723,206.0
4724,206.0
4725,206.0
4726,205.0
4727,205.0
4728,205.0
4729,206.0
4730,205.0
4731,205.0
4732,205.0
4733,205.0
4734,206.0
4735,205.0
4736,206.0
4737,205.0
4738,205.0
4739,205.0
4740,205.0
4741,205.0
4742,205.0
4743,205.0
4744,206.0
4745,206.0
4746,205.0
4747,206.0
4748,206.0
4749,206.0
4750,206.0
4751,205.0
4752,206.0
4753,206.0
4754,207.0
4755,206.0
4756,207.0
4757,207.0
4758,207.0
4759,206.0
4760,205.0
4761,207.0
4762,207.0
4763,207.0
4764,207.0
4765,207.0
4766,206.0
4767,206.0
4768,207.0
4769,206.0
4770,206.0
4771,206.0
4772,206.0
4773,206.0
4774,207.0
4775,207.0
4776,206.0
4777,207.0
4778,206.0
4779,206.0
4780,206.0
4781,206.0
4782,206.0
4783,206.0
4784,206.0
4785,206.0
4786,207.0
4787,206.0
4788,206.0
4789,206.0
4790,206.0
4791,206.0
4792,207.0
4793,206.0
4794,207.0
4795,207.0
4796,206.0
4797,207.0
4798,207.0
4799,207.0
4800,206.0
4801,207.0
4802,206.0
4803,208.0
4804,206.0
4805,206.0
4806,208.0
4807,206.0
4808,208.0
4809,206.0
4810,208.0
4811,206.0
4812,207.0
4813,208.0
4814,207.0
4815,208.0
4816,208.0
4817,208.0
4818,208.0
4819,207.0
4820,207.0
4821,208.0
4822,207.0
4823,208.0
4824,208.0
4825,208.0
4826,208.0
4827,207.0
4828,207.0
4829,207.0
4830,208.0
4831,208.0
4832,208.0
4833,208.0
4834,207.0
4835,208.0
4836,208.0
4837,207.0
4838,207.0
4839,208.0
4840,207.0
4841,207.0
4842,207.0
4843,208.0
4844,208.0
4845,208.0
4846,207.0
4847,208.0
4848,208.0
4849,208.0
4850,209.0
4851,208.0
4852,209.0
4853,209.0
4854,208.0
4855,208.0
4856,209.0
4857,209.0
4858,209.0
4859,209.0
4860,209.0
4861,209.0
4862,209.0
4863,208.0
4864,209.0
4865,208.0
4866,208.0
4867,209.0
4868,208.0
4869,208.0
4870,209.0
4871,209.0
4872,209.0
4873,208.0
4874,209.0
4875,209.0
4876,208.0
4877,209.0
4878,208.0
4879,209.0
4880,208.0
4881,209.0
4882,208.0
4883,209.0
4884,209.0
4885,209.0
4886,210.0
4887,209.0
4888,210.0
4889,209.0
4890,209.0
4891,209.0
4892,210.0
4893,210.0
4894,209.0
4895,209.0
4896,209.0
4897,209.0
4898,210.0
4899,210.0
4900,209.0
4901,209.0
4902,209.0
4903,209.0
4904,209.0
4905,210.0
4906,209.0
4907,210.0
4908,209.0
4909,210.0
4910,209.0
4911,209.0
4912,210.0
4913,209.0
4914,209.0
4915,210.0
4916,210.0
4917,209.0
4918,209.0
4919,209.0
4920,210.0
4921,211.0
4922,210.0
4923,210.0
4924,211.0
4925,210.0
4926,210.0
4927,210.0
4928,210.0
4929,211.0
4930,209.0
4931,210.0
4932,210.0
4933,211.0
4934,210.0
4935,211.0
4936,211.0
4937,210.0
4938,211.0
4939,211.0
4940,211.0
4941,210.0
4942,211.0
4943,210.0
4944,210.0
4945,211.0
4946,210.0
4947,210.0
4948,211.0
4949,210.0
4950,210.0
4951,211.0
4952,210.0
4953,210.0
4954,211.0
4955,210.0
4956,210.0
4957,210.0
4958,211.0
4959,211.0
4960,210.0
4961,210.0
4962,210.0
4963,210.0
4964,211.0
4965,211.0
4966,211.0
4967,210.0
4968,212.0
4969,211.0
4970,211.0
4971,212.0
4972,211.0
4973,211.0
4974,211.0
4975,212.0
4976,212.0
4977,212.0
4978,211.0
4979,211.0
4980,212.0
4981,212.0
4982,212.0
4983,212.0
4984,211.0
4985,212.0
4986,212.0
4987,211.0
4988,211.0
4989,211.0
4990,212.0
4991,212.0
4992,211.0
4993,211.0
4994,212.0
4995,212.0
4996,211.0
4997,211.0
4998,212.0
4999,212.0
5000,211.0
5001,211.0
5002,211.0
5003,212.0
5004,211.0
5005,211.0
5006,211.0
5007,212.0
5008,211.0
5009,211.0
5010,211.0
5011,212.0
5012,212.0
5013,212.0
5014,212.0
5015,211.0
5016,212.0
5017,211.0
5018,212.0
5019,211.0
5020,212.0
5021,211.0
5022,211.0
5023,211.0
5024,211.0
5025,211.0
5026,211.0
5027,212.0
5028,213.0
5029,212.0
5030,212.0
5031,212.0
5032,213.0
5033,213.0
5034,211.0
5035,213.0
5036,212.0
5037,211.0
5038,212.0
5039,213.0
5040,212.0
5041,213.0
5042,212.0
5043,212.0
5044,212.0
5045,213.0
5046,212.0
5047,213.0
5048,213.0
5049,213.0
5050,212.0
5051,213.0
5052,213.0
5053,213.0
5054,212.0
5055,212.0
5056,213.0
5057,213.0
5058,212.0
5059,212.0
5060,212.0
5061,212.0
5062,212.0
5063,212.0
5064,213.0
5065,213.0
5066,212.0
5067,213.0
5068,212.0
5069,213.0
5070,213.0
5071,213.0
5072,213.0
5073,213.0
5074,213.0
5075,212.0
5076,213.0
5077,213.0
5078,214.0
5079,213.0
5080,213.0
5081,214.0
5082,213.0
5083,213.0
5084,213.0
5085,213.0
5086,214.0
5087,213.0
5088,214.0
5089,213.0
5090,213.0
5091,214.0
5092,213.0
5093,213.0
5094,214.0
5095,214.0
5096,214.0
5097,213.0
5098,213.0
5099,214.0
5100,213.0
5101,214.0
5102,213.0
5103,213.0
5104,213.0
5105,213.0
5106,214.0
5107,213.0
5108,213.0
5109,213.0
5110,213.0
5111,214.0
5112,213.0
5113,214.0
5114,213.0
5115,214.0
5116,214.0
5117,214.0
5118,214.0
5119,214.0
5120,214.0
5121,214.0
5122,214.0
5123,214.0
5124,215.0
5125,215.0
5126,215.0
5127,215.0
5128,214.0
5129,214.0
5130,215.0
5131,215.0
5132,213.0
5133,215.0
5134,215.0
5135,215.0
5136,215.0
5137,214.0
5138,215.0
5139,214.0
5140,215.0
5141,214.0
5142,215.0
5143,215.0
5144,214.0
5145,215.0
5146,214.0
5147,214.0
5148,214.0
5149,214.0
5150,215.0
5151,215.0
5152,215.0
5153,215.0
5154,214.0
5155,215.0
5156,215.0
5157,215.0
5158,215.0
5159,215.0
5160,216.0
5161,215.0
5162,215.0
5163,215.0
5164,214.0
5165,216.0
5166,216.0
5167,214.0
5168,215.0
5169,216.0
5170,215.0
5171,215.0
5172,215.0
5173,216.0
5174,215.0
5175,215.0
5176,215.0
5177,216.0
5178,216.0
5179,216.0
5180,215.0
5181,216.0
5182,216.0
5183,215.0
5184,215.0
5185,216.0
5186,215.0
5187,216.0
5188,215.0
5189,216.0
5190,216.0
5191,216.0
5192,215.0
5193,216.0
5194,216.0
5195,216.0
5196,216.0
5197,217.0
5198,217.0
5199,216.0
5200,217.0
5201,217.0
5202,216.0
5203,217.0
5204,217.0
5205,217.0
5206,217.0
5207,217.0
5208,216.0
5209,217.0
5210,216.0
5211,217.0
5212,216.0
5213,216.0
5214,216.0
5215,217.0
5216,216.0
5217,216.0
5218,217.0
5219,217.0
5220,217.0
5221,216.0
5222,216.0
5223,217.0
5224,216.0
5225,217.0
5226,217.0
5227,217.0
5228,217.0
5229,217.0
5230,216.0
5231,217.0
5232,217.0
5233,217.0
5234,217.0
5235,217.0
5236,216.0
5237,218.0
5238,218.0
5239,217.0
5240,218.0
5241,217.0
5242,217.0
5243,217.0
5244,218.0
5245,217.0
5246,217.0
5247,218.0
5248,218.0
5249,217.0
5250,218.0
5251,217.0
5252,217.0
5253,217.0
5254,217.0
5255,217.0
5256,218.0
5257,218.0
5258,218.0
5259,217.0
5260,217.0
5261,218.0
5262,217.0
5263,217.0
5264,217.0
5265,217.0
5266,218.0
5267,218.0
5268,218.0
5269,218.0
5270,218.0
5271,217.0
5272,218.0
5273,217.0
5274,217.0
5275,218.0
5276,217.0
5277,218.0
5278,217.0
5279,218.0
5280,218.0
5281,218.0
5282,218.0
5283,218.0
5284,218.0
5285,218.0
5286,218.0
5287,219.0
5288,219.0
5289,217.0
5290,219.0
5291,218.0
5292,219.0
5293,218.0
5294,219.0
5295,219.0
5296,218.0
5297,218.0
5298,218.0
5299,219.0
5300,219.0
5301,218.0
5302,219.0
5303,219.0
5304,218.0
5305,219.0
5306,219.0
5307,219.0
5308,219.0
5309,219.0
5310,218.0
5311,218.0
5312,219.0
5313,219.0
5314,219.0
5315,218.0
5316,218.0
5317,218.0
5318,218.0
5319,219.0
5320,218.0
5321,219.0
5322,219.0
5323,218.0
5324,218.0
5325,218.0
5326,218.0
5327,219.0
5328,218.0
5329,219.0
5330,219.0
5331,218.0
5332,219.0
5333,218.0
5334,218.0
5335,218.0
5336,219.0
5337,219.0
5338,218.0
5339,218.0
5340,219.0
5341,219.0
5342,218.0
5343,219.0
5344,219.0
5345,219.0
5346,219.0
5347,219.0
5348,218.0
5349,219.0
5350,218.0
5351,219.0
5352,219.0
5353,220.0
5354,220.0
5355,220.0
5356,220.0
5357,220.0
5358,220.0
5359,220.0
5360,219.0
5361,219.0
5362,220.0
5363,220.0
5364,220.0
5365,219.0
5366,219.0
5367,220.0
5368,220.0
5369,220.0
5370,219.0
5371,219.0
5372,219.0
5373,220.0
5374,220.0
5375,220.0
5376,219.0
5377,219.0
5378,220.0
5379,220.0
5380,220.0
5381,220.0
5382,219.0
5383,219.0
5384,220.0
5385,219.0
5386,219.0
5387,219.0
5388,219.0
5389,219.0
5390,219.0
5391,219.0
5392,220.0
5393,219.0
5394,220.0
5395,219.0
5396,220.0
5397,219.0
5398,219.0
5399,219.0
5400,220.0
5401,219.0
5402,220.0
5403,219.0
5404,220.0
5405,219.0
5406,219.0
5407,220.0
5408,219.0
5409,220.0
5410,219.0
5411,220.0
5412,220.0
5413,221.0
5414,219.0
5415,220.0
5416,221.0
5417,219.0
5418,221.0
5419,219.0
5420,220.0
5421,220.0
5422,221.0
5423,220.0
5424,221.0
5425,221.0
5426,221.0
5427,221.0
5428,220.0
5429,221.0
5430,220.0
5431,221.0
5432,221.0
5433,221.0
5434,220.0
5435,221.0
5436,220.0
5437,221.0
5438,220.0
5439,221.0
5440,220.0
5441,220.0
5442,220.0
5443,220.0
5444,221.0
5445,220.0
5446,221.0
5447,220.0
5448,221.0
5449,220.0
5450,221.0
5451,220.0
5452,220.0
5453,220.0
5454,220.0
5455,220.0
5456,220.0
5457,221.0
5458,221.0
5459,221.0
5460,220.0
5461,220.0
5462,220.0
5463,221.0
5464,220.0
5465,221.0
5466,221.0
5467,220.0
5468,221.0
5469,220.0
5470,220.0
5471,220.0
5472,220.0
5473,222.0
5474,221.0
5475,220.0
5476,220.0
5477,221.0
5478,220.0
5479,221.0
5480,222.0
5481,221.0
5482,222.0
5483,221.0
5484,221.0
5485,221.0
5486,222.0
5487,222.0
5488,222.0
5489,221.0
5490,222.0
5491,221.0
5492,221.0
5493,221.0
5494,222.0
5495,222.0
5496,222.0
5497,222.0
5498,221.0
5499,221.0
5500,222.0
5501,222.0
5502,221.0
5503,221.0
5504,221.0
5505,222.0
5506,221.0
5507,222.0
5508,221.0
5509,221.0
5510,222.0
5511,222.0
5512,221.0
5513,221.0
5514,222.0
5515,222.0
5516,222.0
5517,222.0
5518,222.0
5519,221.0
5520,221.0
5521,221.0
5522,222.0
5523,221.0
5524,221.0
5525,222.0
5526,221.0
5527,221.0
5528,222.0
5529,222.0
5530,221.0
5531,221.0
5532,223.0
5533,222.0
5534,223.0
5535,223.0
5536,223.0
5537,223.0
5538,222.0
5539,222.0
5540,222.0
5541,222.0
5542,223.0
5543,222.0
5544,223.0
5545,223.0
5546,223.0
5547,223.0
5548,223.0
5549,223.0
5550,223.0
5551,222.0
5552,223.0
5553,223.0
5554,223.0
5555,223.0
5556,223.0
5557,222.0
5558,222.0
5559,223.0
5560,222.0
5561,222.0
5562,222.0
5563,222.0
5564,222.0
5565,222.0
5566,222.0
5567,222.0
5568,223.0
5569,222.0
5570,223.0
5571,223.0
5572,224.0
5573,222.0
5574,223.0
5575,223.0
5576,223.0
5577,222.0
5578,224.0
5579,223.0
5580,224.0
5581,224.0
5582,223.0
5583,224.0
5584,223.0
5585,224.0
5586,224.0
5587,224.0
5588,224.0
5589,223.0
5590,224.0
5591,224.0
5592,223.0
5593,224.0
5594,224.0
5595,223.0
5596,223.0
5597,223.0
5598,224.0
5599,224.0
5600,224.0
5601,223.0
5602,224.0
5603,224.0
5604,223.0
5605,224.0
5606,224.0
5607,223.0
5608,224.0
5609,223.0
5610,223.0
5611,223.0
5612,224.0
5613,224.0
5614,223.0
5615,224.0
5616,224.0
5617,225.0
5618,224.0
5619,223.0
5620,225.0
5621,225.0
5622,225.0
5623,225.0
5624,224.0
5625,224.0
5626,224.0
5627,224.0
5628,225.0
5629,225.0
5630,224.0
5631,225.0
5632,224.0
5633,224.0
5634,225.0
5635,224.0
5636,225.0
5637,224.0
5638,225.0
5639,224.0
5640,224.0
5641,224.0
5642,225.0
5643,224.0
5644,224.0
5645,224.0
5646,224.0
5647,224.0
5648,225.0
5649,224.0
5650,225.0
5651,225.0
5652,225.0
5653,225.0
5654,224.0
5655,225.0
5656,224.0
5657,225.0
5658,224.0
5659,224.0
5660,224.0
5661,224.0
5662,225.0
5663,225.0
5664,224.0
5665,224.0
5666,224.0
5667,225.0
5668,225.0
5669,224.0
5670,225.0
5671,224.0
5672,224.0
5673,224.0
5674,225.0
5675,225.0
5676,226.0
5677,225.0
5678,225.0
5679,225.0
5680,225.0
5681,225.0
5682,226.0
5683,225.0
5684,225.0
5685,225.0
5686,226.0
5687,225.0
5688,226.0
5689,225.0
5690,225.0
5691,226.0
5692,225.0
5693,226.0
5694,226.0
5695,225.0
5696,225.0
5697,226.0
5698,225.0
5699,225.0
5700,225.0
5701,225.0
5702,226.0
5703,225.0
5704,226.0
5705,225.0
5706,226.0
5707,225.0
5708,225.0
5709,226.0
5710,225.0
5711,226.0
5712,225.0
5713,225.0
5714,226.0
5715,226.0
5716,225.0
5717,226.0
5718,225.0
5719,226.0
5720,225.0
5721,226.0
5722,226.0
5723,226.0
5724,226.0
5725,226.0
5726,226.0
5727,226.0
5728,225.0
5729,226.0
5730,226.0
5731,226.0
5732,226.0
5733,225.0
5734,225.0
5735,225.0
5736,226.0
5737,225.0
5738,225.0
5739,226.0
5740,225.0
5741,226.0
5742,226.0
5743,225.0
5744,226.0
5745,225.0
5746,225.0
5747,226.0
5748,225.0
5749,226.0
5750,227.0
5751,226.0
5752,226.0
5753,227.0
5754,226.0
5755,226.0
5756,225.0
5757,226.0
5758,227.0
5759,227.0
5760,226.0
5761,226.0
5762,227.0
5763,227.0
5764,227.0
5765,227.0
5766,226.0
5767,227.0
5768,226.0
5769,227.0
5770,227.0
5771,226.0
5772,226.0
5773,226.0
5774,226.0
5775,226.0
5776,226.0
5777,226.0
5778,227.0
5779,227.0
5780,226.0
5781,226.0
5782,227.0
5783,226.0
5784,227.0
5785,226.0
5786,226.0
5787,227.0
5788,226.0
5789,227.0
5790,226.0
5791,227.0
5792,227.0
5793,227.0
5794,227.0
5795,226.0
5796,226.0
5797,227.0
5798,227.0
5799,227.0
5800,227.0
5801,227.0
5802,227.0
5803,227.0
5804,226.0
5805,226.0
5806,227.0
5807,226.0
5808,227.0
5809,228.0
5810,228.0
5811,226.0
5812,227.0
5813,226.0
5814,227.0
5815,227.0
5816,228.0
5817,226.0
5818,227.0
5819,226.0
5820,228.0
5821,228.0
5822,228.0
5823,228.0
5824,228.0
5825,227.0
5826,228.0
5827,227.0
5828,227.0
5829,228.0
5830,228.0
5831,228.0
5832,228.0
5833,228.0
5834,227.0
5835,227.0
5836,228.0
5837,228.0
5838,228.0
5839,228.0
5840,228.0
5841,228.0
5842,227.0
5843,228.0
5844,227.0
5845,227.0
5846,227.0
5847,227.0
5848,228.0
5849,228.0
5850,228.0
5851,227.0
5852,227.0
5853,228.0
5854,227.0
5855,228.0
5856,227.0
5857,227.0
5858,228.0
5859,228.0
5860,228.0
5861,227.0
5862,228.0
5863,227.0
5864,227.0
5865,227.0
5866,227.0
5867,227.0
5868,228.0
5869,228.0
5870,227.0
5871,227.0
5872,228.0
5873,228.0
5874,228.0
5875,227.0
5876,229.0
5877,227.0
5878,227.0
5879,228.0
5880,228.0
5881,228.0
5882,229.0
5883,228.0
5884,228.0
5885,228.0
5886,228.0
5887,228.0
5888,228.0
5889,229.0
5890,229.0
5891,229.0
5892,229.0
5893,228.0
5894,228.0
5895,228.0
5896,228.0
5897,229.0
5898,228.0
5899,228.0
5900,229.0
5901,228.0
5902,228.0
5903,228.0
5904,229.0
5905,228.0
5906,228.0
5907,229.0
5908,228.0
5909,228.0
5910,228.0
5911,229.0
5912,229.0
5913,228.0
5914,229.0
5915,229.0
5916,228.0
5917,229.0
5918,228.0
5919,228.0
5920,228.0
5921,228.0
5922,229.0
5923,228.0
5924,229.0
5925,228.0
5926,228.0
5927,228.0
5928,229.0
5929,229.0
5930,229.0
5931,230.0
5932,229.0
5933,229.0
5934,228.0
5935,230.0
5936,229.0
5937,229.0
5938,229.0
5939,229.0
5940,230.0
5941,230.0
5942,229.0
5943,229.0
5944,229.0
5945,229.0
5946,229.0
5947,229.0
5948,230.0
5949,230.0
5950,229.0
5951,230.0
5952,230.0
5953,230.0
5954,230.0
5955,229.0
5956,229.0
5957,230.0
5958,229.0
5959,229.0
5960,230.0
5961,230.0
5962,229.0
5963,229.0
5964,230.0
5965,230.0
5966,230.0
5967,230.0
5968,230.0
5969,229.0
5970,230.0
5971,231.0
5972,230.0
5973,231.0
5974,230.0
5975,229.0
5976,230.0
5977,230.0
5978,230.0
5979,230.0
5980,231.0
5981,230.0
5982,230.0
5983,230.0
5984,231.0
5985,231.0
5986,230.0
5987,230.0
5988,231.0
5989,230.0
5990,230.0
5991,230.0
5992,231.0
5993,230.0
5994,230.0
5995,231.0
5996,230.0
5997,230.0
5998,230.0
5999,230.0
6000,231.0
6001,230.0
6002,230.0
6003,231.0
6004,231.0
6005,231.0
6006,230.0
6007,231.0
6008,231.0
6009,231.0
6010,230.0
6011,231.0
6012,231.0
6013,231.0
6014,231.0
6015,232.0
6016,231.0
6017,232.0
6018,231.0
6019,231.0
6020,231.0
6021,232.0
6022,231.0
6023,231.0
6024,231.0
6025,232.0
6026,232.0
6027,231.0
6028,232.0
6029,232.0
6030,231.0
6031,232.0
6032,232.0
6033,231.0
6034,232.0
6035,232.0
6036,231.0
6037,232.0
6038,232.0
6039,231.0
6040,232.0
6041,232.0
6042,231.0
6043,231.0
6044,231.0
6045,231.0
6046,231.0
6047,232.0
6048,231.0
6049,231.0
6050,231.0
6051,232.0
6052,231.0
6053,231.0
6054,231.0
6055,231.0
6056,232.0
6057,231.0
6058,232.0
6059,232.0
6060,232.0
6061,232.0
6062,232.0
6063,231.0
6064,233.0
6065,233.0
6066,232.0
6067,233.0
6068,232.0
6069,232.0
6070,233.0
6071,233.0
6072,233.0
6073,232.0
6074,232.0
6075,232.0
6076,232.0
6077,232.0
6078,233.0
6079,232.0
6080,233.0
6081,232.0
6082,232.0
6083,232.0
6084,232.0
6085,232.0
6086,232.0
6087,232.0
6088,233.0
6089,232.0
6090,233.0
6091,233.0
6092,232.0
6093,233.0
6094,233.0
6095,232.0
6096,233.0
6097,232.0
6098,232.0
6099,232.0
6100,232.0
6101,232.0
6102,232.0
6103,233.0
6104,232.0
6105,233.0
6106,233.0
6107,232.0
6108,232.0
6109,232.0
6110,232.0
6111,233.0
6112,233.0
6113,232.0
6114,233.0
6115,233.0
6116,233.0
6117,233.0
6118,232.0
6119,233.0
6120,232.0
6121,233.0
6122,233.0
6123,232.0
6124,233.0
6125,232.0
6126,233.0
6127,233.0
6128,233.0
6129,233.0
6130,233.0
6131,233.0
6132,233.0
6133,234.0
6134,234.0
6135,234.0
6136,233.0
6137,234.0
6138,233.0
